datetime,la_temp_mean,la_temp_max,la_temp_min,la_rhum_mean,la_prcp_sum,la_wspd_mean,sf_temp_mean,sf_temp_max,sf_temp_min,sf_rhum_mean,sf_prcp_sum,sf_wspd_mean,sd_temp_mean,sd_temp_max,sd_temp_min,sd_rhum_mean,sd_prcp_sum,sd_wspd_mean,sj_temp_mean,sj_temp_max,sj_temp_min,sj_rhum_mean,sj_prcp_sum,sj_wspd_mean,fresno_temp_mean,fresno_temp_max,fresno_temp_min,fresno_rhum_mean,fresno_prcp_sum,fresno_wspd_mean,load_mw_mean,load_mw_max,load_mw_min,load_mw_std,year,month,day,day_of_week,day_name,day_of_year,is_weekend,target_load_mw_mean
2024-04-19,16.604166666666668,20.4,14.0,70.95833333333333,0.0,9.083333333333334,13.545833333333334,18.0,10.8,78.83333333333333,0.0,13.529166666666667,16.825,18.9,15.6,67.875,0.0,8.424999999999999,15.991666666666667,23.3,10.0,66.45833333333333,0.0,11.833333333333334,21.75,28.0,15.0,54.416666666666664,0.0,10.583333333333334,20533.746527777777,24647.833333333332,16342.5,2472.376241814027,2024,4,19,4,Friday,110,0,20533.746527777777
2024-04-20,16.191666666666666,20.5,13.9,71.58333333333333,0.0,9.575000000000001,13.929166666666667,19.3,11.0,75.79166666666667,0.0,15.424999999999999,17.058333333333334,19.4,15.6,65.83333333333333,0.0,9.220833333333333,16.579166666666666,22.8,11.7,66.33333333333333,0.0,9.829166666666667,20.833333333333332,29.0,14.0,59.958333333333336,0.0,10.358333333333333,18771.097222222223,23777.916666666668,13120.666666666666,3154.8596596395446,2024,4,20,5,Saturday,111,1,18771.097222222223
2024-04-21,16.233333333333334,21.0,13.0,76.91666666666667,0.0,10.487499999999999,15.741666666666667,22.3,11.7,70.66666666666667,0.0,15.720833333333333,17.033333333333335,19.4,15.6,74.70833333333333,0.0,8.608333333333333,17.508333333333333,26.7,10.6,50.416666666666664,0.0,8.429166666666667,21.166666666666668,28.0,13.0,50.541666666666664,0.0,10.204166666666667,18606.388888888887,25099.75,12704.333333333334,3818.289351088951,2024,4,21,6,Sunday,112,1,18606.388888888887
2024-04-22,16.2625,18.5,14.8,81.45833333333333,0.0,7.995833333333334,16.608333333333334,21.0,12.6,73.5,0.0,12.358333333333334,16.125,17.8,15.0,82.70833333333333,0.0,8.25,20.233333333333334,27.2,15.0,60.0,0.0,7.483333333333333,23.166666666666668,30.0,16.0,60.625,0.0,8.766666666666667,21774.378472222223,26602.25,18852.75,2389.8774931687535,2024,4,22,0,Monday,113,0,21774.378472222223
2024-04-23,16.591666666666665,18.8,15.3,73.70833333333333,0.0,9.283333333333333,14.916666666666666,18.4,13.4,67.33333333333333,0.0,20.866666666666667,16.2625,18.3,15.0,73.79166666666667,0.0,10.945833333333333,15.979166666666666,22.8,12.8,59.958333333333336,0.0,16.429166666666667,19.916666666666668,30.0,13.0,55.291666666666664,0.0,10.9125,21294.920138888887,25229.583333333332,18665.083333333332,1926.2594284143172,2024,4,23,1,Tuesday,114,0,21294.920138888887
2024-04-24,16.287499999999998,18.8,14.0,67.41666666666667,0.0,12.845833333333333,15.191666666666668,17.1,14.1,61.583333333333336,0.0,16.51666666666667,16.791666666666668,18.9,15.0,64.79166666666667,0.0,11.458333333333334,16.079166666666666,19.4,14.4,52.875,0.0,12.429166666666667,16.25,24.0,11.0,65.58333333333333,0.0,11.924999999999999,21181.4375,25533.75,18112.833333333332,2171.65634198025,2024,4,24,2,Wednesday,115,0,21181.4375
2024-04-25,15.7125,17.9,13.3,68.33333333333333,0.0,13.620833333333332,14.179166666666667,17.1,12.3,74.08333333333333,0.0,20.791666666666668,16.508333333333333,18.9,15.0,66.75,0.9,13.170833333333334,15.754166666666668,18.3,13.3,63.833333333333336,0.0,12.341666666666667,16.25,23.0,12.0,64.5,0.0,13.875,21354.215277777777,25435.583333333332,18778.583333333332,2062.384964427245,2024,4,25,3,Thursday,116,0,21354.215277777777
2024-04-26,16.3125,20.7,13.9,70.16666666666667,0.0,11.6625,14.791666666666666,17.7,12.6,76.58333333333333,0.0,30.420833333333334,16.2625,18.3,14.4,68.125,0.0,12.870833333333332,16.166666666666668,19.4,14.4,63.708333333333336,0.2,18.25,16.958333333333332,22.0,12.0,58.333333333333336,0.8,21.625,20995.003472222223,24351.5,17875.083333333332,1949.3717245457387,2024,4,26,4,Friday,117,0,20995.003472222223
2024-04-27,17.17083333333333,21.4,13.7,64.04166666666667,0.0,14.104166666666666,13.620833333333332,17.6,9.7,73.79166666666667,0.0,21.4875,16.75,19.4,15.0,70.0,0.0,12.266666666666666,15.0,21.1,10.0,62.291666666666664,0.0,12.174999999999999,15.416666666666666,22.0,10.0,64.95833333333333,0.2,13.775,18213.034722222223,23085.0,12930.583333333334,3188.809681863711,2024,4,27,5,Saturday,118,1,18213.034722222223
2024-04-28,17.058333333333334,22.2,13.0,65.375,0.0,10.841666666666667,13.841666666666667,17.9,10.9,76.08333333333333,0.0,21.90416666666667,16.566666666666666,20.6,13.3,74.375,0.0,6.666666666666667,15.583333333333334,21.7,10.6,60.0,0.0,12.35,17.666666666666668,25.0,10.0,54.708333333333336,0.0,14.558333333333332,17509.118055555555,23738.75,11468.25,3825.0057038665345,2024,4,28,6,Sunday,119,1,17509.118055555555
2024-04-29,18.004166666666666,22.1,13.9,65.41666666666667,0.0,9.070833333333333,14.508333333333333,18.7,10.3,68.0,0.0,24.25,17.041666666666668,20.6,14.4,75.33333333333333,0.0,7.4750000000000005,16.204166666666666,22.2,11.1,56.416666666666664,0.0,15.983333333333334,18.320833333333333,25.0,11.0,50.958333333333336,0.0,18.587500000000002,20386.680555555555,26143.833333333332,16545.5,2926.7325644865064,2024,4,29,0,Monday,120,0,20386.680555555555
2024-04-30,18.1875,23.0,15.0,68.79166666666667,0.0,10.5625,13.720833333333333,18.5,9.4,67.41666666666667,0.0,18.320833333333333,17.1125,19.4,15.6,76.5,0.0,10.954166666666666,15.35,21.1,10.0,57.333333333333336,0.0,15.545833333333334,17.875,26.0,9.0,49.875,0.0,14.125,21112.881944444445,26300.75,17085.666666666668,2724.8399764559886,2024,4,30,1,Tuesday,121,0,21112.881944444445
2024-05-01,17.933333333333334,21.4,15.5,69.375,0.0,12.241666666666667,14.6,21.9,9.4,64.33333333333333,0.0,16.920833333333334,17.683333333333334,20.0,16.7,67.54166666666667,0.0,12.15,16.416666666666668,25.6,10.6,53.25,0.0,10.979166666666666,17.875,25.0,11.0,42.958333333333336,0.0,16.166666666666668,21252.302083333332,26357.666666666668,16994.166666666668,2755.611450708913,2024,5,1,2,Wednesday,122,0,21252.302083333332
2024-05-02,17.3,21.4,14.0,73.54166666666667,0.0,10.545833333333333,15.166666666666666,19.2,11.0,66.45833333333333,0.0,18.483333333333334,17.358333333333334,19.4,16.1,71.08333333333333,0.0,8.958333333333334,17.866666666666667,25.0,12.2,52.208333333333336,0.0,11.816666666666668,19.291666666666668,27.0,12.0,33.333333333333336,0.0,11.891666666666666,21713.444444444445,26101.916666666668,18296.583333333332,2364.550552434038,2024,5,2,3,Thursday,123,0,21713.444444444445
2024-05-03,17.808333333333334,20.7,15.9,72.29166666666667,0.0,9.854166666666666,14.725,19.3,11.4,74.83333333333333,0.0,19.508333333333333,17.525000000000002,20.0,16.1,71.58333333333333,0.0,9.916666666666666,17.041666666666668,24.4,12.2,65.08333333333333,0.0,12.595833333333333,20.541666666666668,28.0,13.0,52.416666666666664,0.0,12.833333333333334,21594.784722222223,25676.833333333332,18066.833333333332,2280.310556535929,2024,5,3,4,Friday,124,0,21594.784722222223
2024-05-04,16.95,18.9,15.8,73.41666666666667,0.0,10.591666666666667,12.804166666666667,17.0,9.9,83.91666666666667,19.9,24.070833333333336,17.575,18.9,16.7,67.875,0.0,9.5,14.325000000000001,22.2,10.6,74.125,15.0,16.075,18.833333333333332,28.0,13.0,51.875,1.3,11.766666666666666,21059.510416666668,23290.25,19365.0,1055.00092620575,2024,5,4,5,Saturday,125,1,21059.510416666668
2024-05-05,15.979166666666666,21.3,12.0,67.83333333333333,0.4,17.125,12.033333333333333,15.6,9.3,65.04166666666667,0.8,23.920833333333334,16.3875,18.9,14.4,68.70833333333333,1.3,16.9375,12.35,17.2,8.9,60.541666666666664,0.4,14.383333333333333,10.833333333333334,18.0,7.0,79.79166666666667,7.3,12.941666666666668,17688.604166666668,23279.416666666668,12051.0,3617.3717873751693,2024,5,5,6,Sunday,126,1,17688.604166666668
2024-05-06,17.266666666666666,20.5,12.9,49.125,0.0,13.816666666666668,12.525,17.1,8.0,66.70833333333333,0.0,18.45,15.391666666666666,20.0,10.6,60.166666666666664,0.0,9.200000000000001,13.258333333333333,20.0,7.2,55.625,0.0,12.424999999999999,13.75,21.0,7.0,56.041666666666664,0.0,12.75,19993.388888888887,25496.583333333332,15396.916666666666,3070.0639145484006,2024,5,6,0,Monday,127,0,19993.388888888887
2024-05-07,17.291666666666668,22.4,13.0,62.916666666666664,0.0,9.829166666666667,13.929166666666667,18.9,9.4,69.79166666666667,0.0,18.724999999999998,16.279166666666665,19.4,12.2,69.91666666666667,0.0,8.183333333333334,15.375,21.7,10.6,60.416666666666664,0.0,14.220833333333333,16.541666666666668,23.0,10.0,56.875,0.0,13.708333333333334,20531.746527777777,25977.083333333332,15912.0,3030.214718070024,2024,5,7,1,Tuesday,128,0,20531.746527777777
2024-05-08,17.766666666666666,22.2,14.0,66.375,0.0,9.995833333333334,16.941666666666666,26.0,10.6,56.291666666666664,0.0,14.270833333333334,16.879166666666666,18.9,15.0,68.95833333333333,0.0,13.9,18.150000000000002,26.7,11.1,48.666666666666664,0.0,14.266666666666666,17.25,25.0,10.0,52.333333333333336,0.0,11.270833333333334,20940.048611111113,26720.916666666668,16013.25,3127.593170250411,2024,5,8,2,Wednesday,129,0,20940.048611111113
2024-05-09,18.2625,23.3,15.9,67.70833333333333,0.0,10.208333333333334,21.854166666666668,28.4,17.4,34.041666666666664,0.0,14.8125,17.55,20.6,16.7,67.79166666666667,0.0,12.108333333333334,21.183333333333334,29.4,12.8,34.125,0.0,9.895833333333334,20.708333333333332,29.0,14.0,45.791666666666664,0.0,9.2875,21868.75,27256.333333333332,17605.583333333332,2805.2039045773545,2024,5,9,3,Thursday,130,0,21868.75
2024-05-10,17.462500000000002,20.0,15.8,71.08333333333333,0.0,8.908333333333333,18.466666666666665,26.9,12.9,59.25,0.0,10.387500000000001,16.895833333333332,18.9,14.4,73.16666666666667,0.0,5.7,21.633333333333336,30.0,14.4,44.791666666666664,0.0,9.645833333333334,23.166666666666668,31.0,16.0,36.166666666666664,0.0,10.200000000000001,22296.520833333332,27234.916666666668,18696.833333333332,2645.4540003380516,2024,5,10,4,Friday,131,0,22296.520833333332
2024-05-11,16.366666666666667,20.1,14.0,76.20833333333333,0.0,10.904166666666667,17.650000000000002,22.6,12.4,66.79166666666667,0.0,14.566666666666668,17.395833333333332,18.9,16.1,73.58333333333333,0.0,10.958333333333334,21.712500000000002,29.4,14.4,44.5,0.0,10.6,24.583333333333332,31.0,16.0,38.458333333333336,0.0,8.441666666666666,20544.496527777777,26278.083333333332,15444.25,3367.931805399385,2024,5,11,5,Saturday,132,1,20544.496527777777
2024-05-12,17.4375,21.4,15.3,73.91666666666667,0.0,9.133333333333333,14.804166666666667,19.5,12.7,80.20833333333333,0.0,17.3625,17.099999999999998,20.6,15.0,74.25,0.0,8.033333333333333,19.283333333333335,27.2,15.0,65.29166666666667,0.0,10.387500000000001,25.55,33.3,18.0,38.875,0.0,9.85,19890.0625,26251.25,14260.0,3661.7421039251544,2024,5,12,6,Sunday,133,1,19890.0625
2024-05-13,16.8125,20.4,13.0,77.20833333333333,0.0,9.6625,13.475,17.3,11.2,79.95833333333333,0.0,18.1375,17.016666666666666,19.4,15.6,76.41666666666667,0.0,8.945833333333333,16.804166666666667,22.2,12.8,68.70833333333333,0.0,12.345833333333333,25.079166666666666,32.8,17.1,34.958333333333336,0.0,14.854166666666666,22402.809027777777,27889.0,19045.75,2767.338280678682,2024,5,13,0,Monday,134,0,22402.809027777777
2024-05-14,17.433333333333334,20.6,15.9,70.125,0.0,10.325000000000001,14.095833333333333,19.1,11.4,78.5,0.0,15.345833333333333,16.320833333333333,18.9,15.0,72.0,0.0,7.675000000000001,17.337500000000002,25.6,12.8,66.625,0.0,10.0625,24.108333333333334,32.3,16.2,34.791666666666664,0.0,14.404166666666667,22667.121527777777,28152.166666666668,18365.25,2970.3467808960777,2024,5,14,1,Tuesday,135,0,22667.121527777777
2024-05-15,16.5375,18.8,15.6,74.29166666666667,0.0,8.316666666666666,14.391666666666666,18.9,12.1,80.33333333333333,0.0,15.316666666666668,16.358333333333334,17.8,15.6,72.625,0.0,11.137500000000001,17.458333333333332,25.0,12.8,68.25,0.0,10.583333333333334,24.883333333333336,33.0,16.8,39.333333333333336,0.0,11.979166666666666,23582.65625,28427.166666666668,20684.333333333332,2429.985465368814,2024,5,15,2,Wednesday,136,0,23582.65625
2024-05-16,17.0,20.3,15.9,71.70833333333333,0.0,10.195833333333333,15.570833333333333,20.1,13.1,76.66666666666667,0.0,14.933333333333332,17.25,20.6,16.1,68.95833333333333,0.0,10.004166666666666,18.216666666666665,25.6,13.9,66.54166666666667,0.0,14.841666666666667,25.25,32.0,18.0,44.75,0.0,10.883333333333333,23317.121527777777,27943.333333333332,20569.25,2216.3697146333548,2024,5,16,3,Thursday,137,0,23317.121527777777
